window,label,mode,status,coin,side,ts_open,ts_close,notional,potential_pp,cash_bybit_after_open,cash_okx_after_open,cash_bybit_after_close,cash_okx_after_close,cash_bybit,cash_okx,equity_bybit,equity_okx,pnl_bybit,pnl_okx,fee_bybit,fee_okx
all,frozen,fixed100,closed,ICX,long,1788902709,1788904529,100.0,0.40197832584381105,211.5013510856355,30.27693211296169,211.84851126432088,30.483872986997678,211.84851126432088,30.483872986997678,211.84851126432088,30.483872986997678,0.44671346522016986,0.2570694087403606,0.19955328653477983,0.10012853470437016
all,frozen,fixed100,closed,ICX,long,1788905019,1788907089,100.0,0.21379920542240144,211.74851126432088,30.433872986997677,210.75017793098755,31.80251814828801,210.75017793098755,31.80251814828801,210.75017793098755,31.80251814828801,-0.8974358974359053,1.4193548387096868,0.20089743589743592,0.10070967741935485
all,frozen,fixed100,closed,ICX,long,1788909747,1788913126,100.0,0.34061498641967775,210.65017793098755,31.752518148288008,212.92282367089786,29.962576175367314,212.92282367089786,29.962576175367314,212.92282367089786,29.962576175367314,2.370275464445871,-1.7408123791102477,0.1976297245355541,0.09912959381044488
all,frozen,fixed100,closed,ICX,long,1788914499,1788918098,100.0,0.30443252325057985,212.82282367089786,29.912576175367313,210.16822326794286,33.03666401320515,210.16822326794286,33.03666401320515,210.16822326794286,33.03666401320515,-2.552048354600404,3.175675675675675,0.2025520483546004,0.10158783783783784
all,frozen,fixed100,closed,ICX,long,1788956791,1788961859,100.0,0.2658703148365021,210.06822326794287,32.98666401320515,209.8973810881835,33.578283128754364,209.8973810881835,33.578283128754364,209.8973810881835,33.578283128754364,-0.0707714083510233,0.64194008559201,0.200070771408351,0.100320970042796
all,frozen,fixed100,closed,ICX,long,1788990648,1788994801,100.0,0.2736360251903534,209.7973810881835,33.52828312875437,209.61533190785565,34.13856388845709,209.61533190785565,34.13856388845709,209.61533190785565,34.13856388845709,-0.08196721311475075,0.6606110652353444,0.20008196721311475,0.10033030553261765
all,frozen,fixed100,closed,RVN,long,1789038976,1789052425,100.0,0.2369681715965271,209.51533190785565,34.088563888457095,212.599016335778,31.382085483141488,212.599016335778,31.382085483141488,212.599016335778,31.382085483141488,3.1805039239983404,-2.657807308970092,0.1968194960760017,0.09867109634551496
all,frozen,fixed100,closed,ICX,short,1789052595,1789069771,100.0,0.26489289551973344,212.499016335778,31.332085483141487,211.83001714944766,32.414421780635436,211.83001714944766,32.414421780635436,211.83001714944766,32.414421780635436,-0.5695687550854402,1.131770412287803,0.19943043124491455,0.09943411479385608
all,frozen,fixed100,closed,ICX,short,1789075055,1789075567,100.0,0.3488240361213684,211.73001714944766,32.36442178063544,212.93483347597825,31.665273362143967,212.93483347597825,31.665273362143967,212.93483347597825,31.665273362143967,1.306122448979581,-0.6488240064882277,0.2013061224489796,0.10032441200324412
all,frozen,fixed100,closed,ICX,short,1789085305,1789097732,100.0,0.35627562999725343,212.83483347597826,31.615273362143967,213.3122901233771,31.647348833842077,213.3122901233771,31.647348833842077,213.3122901233771,31.647348833842077,0.5780346820809299,0.08203445447087443,0.2005780346820809,0.09995898277276455
